Alipurduar,Bankura,Birbhum,Dakshin Dinajpur,Darjiling,Hugli,Jalpaiguri,Jhargram,Koch Bihar,Maldah,Murshidabad,Nadia,North 24 Parganas,Paschim Barddhaman,Pashchim Medinipur,Purba Barddhaman,Purba Medinipur,Puruliya,South 24 Parganas,Uttar Dinajpur,Kalimpong,Haora,Kolkata
41.758703000000004,7.1700581111111115,1.9498604614285715,8.0490735,28.391522000000002,7.411627183333334,38.237809750000004,12.424392000000001,20.5065308,6.30137622,2.742732734285714,1.511336774,6.8006003625,0.786938175,11.370813155555554,3.0004988666666663,15.262116400000002,7.326298622222222,14.725685499999999,3.9833381333333335,74.49804,4.34949,8.416757
10.869794766666667,0.3942194611111111,0.0,0.0,10.1681985,0.591996,10.662933225,14.8924173,11.7513649,0.0,0.0,0.140962266,5.8933989375,0.0,11.46798121111111,0.0,12.990947,1.2536564944444446,12.671561783333333,4.102782333333334,0.0,0.60966474,3.2450542
2.7012286666666667,25.085367166666668,1.7235502514285714,0.0,0.0,21.28789816666667,0.0,19.8059462,0.855303892,0.487153596,0.42377398428571433,3.5017723599999995,25.1175042875,7.1776055,22.66975088888889,11.5367771,33.365489600000004,23.569456,35.640002,0.15797321333333333,0.0,30.074419,33.73699
0.0,7.262776533333334,8.674568861428572,0.0,0.0,9.910119875000001,0.0,0.8893547999999999,0.0,0.48841696,1.6845753285714284,5.9067571,3.0943434850000004,14.293866,2.678557593333333,12.9261575,9.559898659999998,15.44620238888889,7.6709433166666665,0.0,0.0,3.1415682,7.106803
0.0,2.394064444444444,0.05603019714285714,0.0,0.0,1.7570725566666667,0.0,8.97469042,2.716282052,0.0,0.0,0.0,0.4383664775,0.0,4.456436484444445,0.33238581666666667,1.72540048,6.496756622222222,0.43901803333333334,0.0,0.0,8.698072,0.0
21.140489333333335,1.0615340444444443,0.15664119999999998,16.630361,24.356597,2.8047112466666664,13.74787525,19.5472232,21.9570368,8.70458358,1.064097407142857,2.25483582,8.5729478375,0.124336,12.977113944444445,0.0,15.5111785,1.7107290644444444,12.620360533333333,17.750204166666666,27.257109,3.9738576,24.31079
3.695787133333333,0.22945994444444442,0.0,0.0,0.0,13.592276166666666,0.0,19.2398236,6.2266217600000004,0.0,0.27746914285714286,1.6426229200000002,34.0844854125,0.0,15.356133111111111,4.988585700000001,36.9925236,0.21359984444444444,48.23768466666667,0.4622273833333333,0.0,24.372034,25.740347
4.091972566666667,2.485840311111111,6.9704608,0.0,0.41869208,5.572511833333333,7.489257500000001,0.0,0.050350332,0.2595675,5.8467657085714295,10.7951048,6.486771675,5.0797956,2.516900333333333,16.0444079,1.9479914,2.2532209755555552,1.2634196866666667,0.052297561666666666,0.0,11.931365,0.0
9.191060766666666,0.0,0.0,0.0,0.0,0.0,5.304810874999999,0.0,0.0,0.0,0.0,0.0,0.861417,0.0,0.0,0.0,0.3454156,0.0,3.0288651666666664,0.0,41.247013,0.0,0.0
0.0,3.868677455555556,0.05352613285714286,0.0,0.0,1.9559716166666667,0.0,4.46413682,0.0,0.0,0.0,0.0,4.020674295,0.0,7.648556744444444,3.8405401833333332,10.6216484,0.0,10.407179833333332,0.0,0.0,3.3461695,1.7178912
0.0,45.594945555555555,24.698757285714287,16.533049,16.966957999999998,38.5837125,0.40032915,61.554550199999994,1.8230808,16.0136982,17.522499714285715,25.6340302,35.05320225,38.974892,57.29574588888889,32.01840516666667,56.323585,36.31712366666667,40.2033635,13.732783166666666,2.0883105,37.090115,32.634274
35.144347,9.424570344444444,1.7524604857142858,9.6188885,45.180404499999995,9.91351025,45.135427,22.2767674,41.6898172,5.86495702,6.608993757142857,4.35557626,7.5402231875000005,0.4122091,24.189178444444444,4.705856366666667,40.871857999999996,15.996453844444444,24.87216583333333,13.749727833333333,47.83345,17.66188,6.0899525
4.1518772466666665,20.88611977777778,5.206610242857143,6.21494155,12.683639,9.928632666666667,21.03665275,26.2849194,3.7697757199999997,15.126329000000002,12.545493354285714,9.007912900000001,14.6145322325,10.0743848,32.12632777777778,0.9854970666666666,22.425095199999998,15.152560877777777,12.912563166666667,4.775706316666667,1.2280439,16.698809,9.557396
0.8185502133333333,4.185252913333333,5.327599642857144,0.0,0.0,3.0961765499999996,0.0,5.49520722,0.0,0.779054804,2.8977247257142857,0.0,2.81852785,5.61310085,3.31174368,3.419222533333333,1.12426642,12.649400222222221,4.498763371666667,2.02240765,17.04971,0.9766881,6.2960668
15.868889666666666,0.9152185777777778,3.530645922857143,0.0,1.18918155,14.9632105,7.035773900000001,0.217734564,13.728434959999998,0.0,13.688610471428571,21.963054399999997,20.449324375,5.56737855,1.2998998488888889,8.7566723,1.7944594999999999,0.0,11.4695075,0.0,0.0,20.183397,11.912191
19.695029333333334,24.642071333333334,21.802762857142856,31.46221,52.932104,19.386430833333332,49.9266815,17.94154052,23.6415892,25.6025802,21.745485000000002,19.57607,16.250885375,19.6469555,24.318085222222223,22.097537,27.628703,15.517333888888889,22.9282675,27.449397166666667,58.743107,20.917324,19.74776
1.7489045333333333,7.910863766666667,5.529319757142858,0.0,5.9759800499999995,2.0111431933333335,0.0,17.245044200000002,0.0,0.0,1.6448572714285714,0.9211478,3.488994625,6.3334553499999995,14.831433788888887,6.747325616666667,16.735074400000002,9.256081633333334,11.010675166666665,0.0,0.0,1.9849592,4.171143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.7912835000000005,0.0,0.0,0.0,0.0,0.0,0.11166525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.563301,5.691582738888889,0.8086426085714286,32.330193,64.472036,2.4941401333333335,49.0754805,15.081239,50.2096554,16.54417818,0.2464704285714286,0.14292662,3.09686905,1.7275438,9.520523088888888,0.0,8.50487528,10.439794866666666,8.33026945,50.61888033333333,38.487267,8.293048,9.102359
36.11675433333334,0.3240969077777778,0.03558694857142857,2.7154664299999998,36.462453,1.009623,47.505337,0.0,2.31772228,5.78203338,0.0,0.0,0.04201589125,0.1796541,0.0,0.0,1.37155156,3.9335225666666664,1.075301705,14.387758666666668,66.716736,0.55276614,0.0
26.460988333333333,0.0,0.6246375714285713,3.373959325,42.839779,0.0,43.3783625,0.0,5.535789920000001,13.529125200000001,1.295769622857143,0.0,0.330876525,0.0,0.0,0.0,0.0,0.0,0.0,10.639291016666666,49.65459,0.0,0.0
12.348080666666668,0.0,0.2591845,15.917721,48.139044,0.0,43.8623705,0.0,13.32969334,12.33470422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.620473016666667,33.135437,0.0,0.0
58.54098133333334,10.935627472222222,12.034103222857143,24.8683995,117.1988425,0.055496220000000006,107.56160625000001,0.0,79.760077,20.755039,8.452550785714285,0.04376394,0.10676269249999999,19.76603,0.0,0.04525236333333333,0.11991795400000001,31.96621003,0.09584712499999999,39.32511233333333,79.918655,0.0,0.0
1.3200669333333332,4.344220326666667,5.9344111999999996,3.2654913500000005,37.9720155,0.19442266666666666,30.0315715,0.0,10.91358366,10.93340994,8.951142328571427,2.83875012,0.83704228125,4.1575737,0.47696308333333337,2.751916153333333,4.07467306,13.130125111111111,1.92141831,15.553714966666666,29.796402,0.0,0.0
5.1670378,19.939692555555556,15.213076571428571,3.47953795,16.3957165,4.281913366666667,7.573324100000001,0.7858368,9.67025112,14.1556952,10.693836428571428,6.56761846,0.15884098125,19.534891000000002,3.873644633333333,7.935649349999999,0.0,17.50258677777778,0.0,19.79712425,0.0,0.0,0.0
4.420744333333333,6.492687526666667,22.65867557142857,24.4495285,0.53002845,9.933247383333333,2.62326825,21.674875,27.623055,9.610328599999999,23.765229142857144,10.3807652,2.7178538875,20.971376499999998,23.14214788888889,6.6272454,9.86333568,11.8534259,5.508619199999999,3.7836695333333332,0.0,11.560711,4.5274725
59.284682000000004,2.7592036666666666,2.6270588285714283,7.0678108,30.8401,6.3847342000000005,44.010667,13.157167000000001,64.6557684,4.792803824,4.991827124285714,0.78441106,5.4837165,5.3674772,4.995852444444444,0.28479403333333336,4.83066596,3.7737313511111115,6.8505183999999995,17.650245599999998,14.08026,9.323785,7.4853086
54.99705933333333,20.80089044444445,22.38259114285714,28.445912,44.6939885,19.276959166666668,40.630972,7.2993724,69.758983,31.5308472,25.943002142857146,23.770906,11.3605698125,23.578134499999997,8.019139500000001,25.00118516666667,10.7660306,13.432311733333332,9.977287416666668,33.320225666666666,54.133377,13.544403,12.10722
21.062889666666667,15.067728888888887,21.870754285714288,1.28420685,5.5622693,18.707374166666664,4.510673082499999,9.1633816,20.4895164,2.809405144,32.32398714285714,29.5951806,7.35625575,24.386679,10.9495907,25.8538745,8.05484886,12.143254777777777,6.06809355,16.991683933333334,0.0,13.072479,8.739969
7.1735983333333335,5.933345024444445,10.029033728571429,0.0,0.0,1.9269485499999999,0.0,5.587823094,0.0,0.0,6.607285614285715,3.9652088720000003,8.317290374999999,2.66249605,3.352267007777778,6.014890066666666,4.0569860559999995,5.304976852222222,4.3272449900000005,0.0,0.0,2.8070185,7.8066955
11.4315979,3.2024873755555556,18.89026877142857,30.3847435,6.1844588,4.950890125,35.00244775,3.1834510000000003,7.979467959999999,26.9557126,18.012204285714287,12.9687658,5.33146906,6.399143500000001,4.099687603333333,8.655189766666666,4.99472144,4.461250055555555,2.0279562033333334,19.820006833333334,46.62537,0.0,2.3974814
0.0,12.508903,8.304272857142857,0.0,0.0,16.568030500000003,0.0,14.577748,0.0,0.0,7.436263371428572,15.050948899999998,19.563137,18.343759,15.029373999999999,13.150772583333334,20.0618862,10.432191600000001,17.175240166666665,0.0,0.0,16.575024,16.356138
0.0,15.28196888888889,10.96364607142857,14.945889000000001,0.0,15.665095366666668,0.0,13.428109799999998,0.17671432,13.7085518,11.340778285714284,14.134677399999998,10.358801875000001,13.397959,13.122992444444444,14.764687166666667,14.291846000000001,6.991053044444445,13.972121333333334,5.152443466666667,0.0,7.7579875,6.12054
0.0,14.191978222222222,2.8220692499999998,4.66439875,1.93833635,8.251885966666666,2.07150645,32.203920800000006,2.6520376,0.7769396599999999,1.3228546285714287,5.68145356,8.5343605625,0.98957985,34.52532622222222,3.7261491933333333,42.4858282,11.187884144444446,27.282199000000002,1.2081292166666666,0.0,17.237373,10.522447
2.080662033333333,6.360156522222223,5.5415383,14.867459,0.0,19.312895666666666,1.3588829,24.184459,0.0,1.3585738580000002,6.118155514285715,9.678357199999999,39.721019625,8.47290185,24.141888105555555,5.5026579333333325,55.6031476,13.251676966666667,56.93821033333334,6.470515575,0.0,33.828804,42.65958
11.288789166666668,15.618525222222225,23.283213,25.242483999999997,25.078251,19.6942645,18.4917052,22.456736799999998,14.67334086,19.00330774,25.828269142857145,22.9484464,31.386519,20.818039,28.31568111111111,25.754743833333333,43.7306832,21.667405,40.87242116666667,2.4552253333333334,13.100229,21.762985,26.215593
15.355682999999999,17.349928555555557,16.69564457142857,19.576779000000002,3.12040565,23.037903666666665,0.3331762,14.037242600000003,13.33898232,28.328105,24.464886142857143,24.063449400000003,19.711897625,16.641043500000002,14.847822733333333,23.872806833333332,4.933561014,22.487079666666666,14.566251966666664,24.641892783333333,0.0,14.237555,10.473988
33.047929333333336,29.959175555555557,22.913439714285715,17.533983499999998,14.56630045,26.999824666666665,34.295716,21.709024399999997,13.241294647999998,12.696967240000001,20.666902999999998,21.7830944,32.4290715,30.217516,24.415903666666665,27.4045345,28.1274632,27.118649222222224,26.47323283333333,6.666546283333332,0.0,27.379253,38.013756
40.451438333333336,4.317943744444444,0.0,4.91320635,61.217585,10.326371283333334,45.946664750000004,11.094705600000001,39.055527999999995,0.847967334,0.3118328642857143,2.1928560999999998,7.91849449375,0.0,11.007995544444444,5.242925266666667,10.41825554,0.3135889111111111,12.113178166666666,17.553497233333335,33.397186,14.339289,10.913924
5.731603433333333,4.611286655555556,9.162961928571429,6.270963999999999,25.238024000000003,10.798249216666667,19.446783500000002,20.9417388,16.017810400000002,10.68069152,4.8622895999999995,2.6248852400000002,10.791784025,0.0,19.826055833333335,1.5228690333333335,13.163332299999999,4.222322166666666,16.646803666666667,30.992179833333335,9.486601,16.307611,14.773821
0.0,0.0,0.0,2.2364755,0.0,0.0,0.0,1.8602573320000002,0.45111863999999996,3.06171258,1.2715407542857144,0.9063606,2.0039599187499997,0.0,1.4258978333333334,0.0,6.80906648,3.888394466666666,3.9777224666666666,3.79982335,0.0,0.0,1.0744922
0.6112913,1.3504849066666667,0.11991811857142856,0.0,0.0,2.0348109733333333,0.0,4.578242449999999,4.018101339999999,0.26586644000000004,0.0,1.5087331259999999,1.2181157800000002,3.63907645,1.3835259244444444,0.25945229333333336,8.148889180000001,3.1497678733333334,2.082776883333333,7.806047883333334,0.0,0.9777113,1.8052977
0.9503572100000001,1.0314576111111111,0.0,0.0,0.0,0.12807986166666666,4.5315370625,1.89371464,0.0,0.0,0.0,0.15193962,0.5624435999999999,0.0,0.8397988777777778,0.09419764333333334,3.19460816,2.0928417444444443,1.60453415,0.0,0.0,0.5456028,5.291306
1.5670220666666665,0.8399598522222222,0.6471423528571428,0.0,0.78191985,0.0,2.066492575,3.93281358,0.0,0.0,0.12257774285714286,0.0,0.1485224875,1.021114,0.018701596666666667,0.0,0.0,0.9379716388888889,0.0,0.0,1.4533969,0.0,0.13600923
35.709201,0.5874971455555555,0.5213696628571428,0.0,22.2106815,0.05447721666666667,35.0718405,0.0,33.0557258,0.0,1.0441342857142857,0.099913084,0.0,2.70424145,0.11690423333333334,0.06104108333333333,0.0,0.6360816222222222,0.0,4.341088333333333,4.0670223,0.0,0.0
41.785348666666664,2.376520588888889,0.0,11.044377,28.292379,3.252368033333333,31.6925505,0.9732545800000001,55.92441,6.13307146,0.8970053971428572,0.9815506699999998,0.798731225,0.31679192,3.1261950977777775,0.7421398699999999,0.12189133199999999,0.01902277222222222,0.13099656666666668,10.224092696666666,1.5419284,0.8059253,0.0
32.433727,0.0,0.12235411571428571,13.7621015,34.8117055,0.7413395449999999,35.481899999999996,0.0,49.6293614,8.3136846,1.9155473085714285,0.18973142,0.0370255825,0.0,0.0,0.0,0.0,0.0490832,0.09101366,33.93852833333333,20.769861,2.6894178,0.0
9.417332,7.081983118888889,12.5622992,9.8329665,27.187104500000004,2.5121408666666665,15.25158425,2.3048697139999996,15.8359288,9.471502000000001,10.606666142857142,5.46577186,0.620027048,17.330347500000002,0.7224274777777777,6.686170533333333,1.3678063999999999,15.925020222222223,0.07438196000000001,13.849796333333332,15.76674,0.17581475,0.0
8.139242166666667,5.1945442222222225,2.4912807142857143,3.3484756,18.832469,3.8752669999999996,14.18991125,2.64343968,5.25285064,2.58062722,2.384211814285714,2.79522536,1.4950102125,4.12601415,3.8478355222222222,2.7056734999999996,2.4166854,6.0604381444444435,1.9246155833333332,6.628877616666666,13.680273,3.5455413,2.5865836
6.583855966666666,9.517904444444445,5.081792157142857,5.57421085,10.3272335,4.835252033333333,7.8858484749999995,3.1982349599999997,4.66138838,4.46143122,4.275664185714286,4.03488422,2.1947040875,9.0455585,3.902292888888889,4.248378233333334,2.20054328,12.516922577777777,2.2572889000000003,6.336662716666666,7.5639577,4.1398396,3.2524886
3.8660146333333336,8.924899988888889,8.0615977,7.2326417,8.999003,5.904686833333334,5.745513075,3.3246190400000004,2.12680228,7.4581199,8.85426382857143,5.351171320000001,2.8448569875,9.431733999999999,5.212849844444445,4.9964712,3.4443249200000006,8.867722555555554,3.382774766666667,4.52554115,8.227505,5.8489604,4.605203
0.40595532666666667,6.258851666666667,2.277941342857143,1.5882638500000001,1.8871097,3.5083554833333337,0.837108965,4.3297123200000005,0.22016095600000002,1.7561806260000001,2.243720185714286,1.93658698,1.067858045,4.0943327,5.013155277777778,2.35009215,2.6784206399999997,7.591993088888889,1.5315593333333333,1.2301887166666667,1.3335831,3.1498094,2.015761
0.049648683,2.1240704,0.20491465300000003,0.024235477999999998,0.1030769025,1.1077985966666668,0.079540696,1.8297369799999998,0.022210444399999998,0.045724465000000006,0.047010665285714286,0.1045563746,0.41853083875,0.95732142,2.1291631555555557,0.4516406116666667,1.3525304,2.2281067111111112,0.89644679,0.12699753083333334,0.57232714,1.2347394,0.7851707
0.0,21.42681788888889,10.795923192857144,0.9541196000000001,0.0,25.19760583333333,0.0,20.80337,0.0,0.62054152,8.919407214285714,5.85186338,7.4851705125,19.071106,33.30850633333333,15.785495500000001,32.652455399999994,19.557392,16.774196833333335,0.0,0.0,28.45214,16.305033
0.0,19.659234,15.42232157142857,14.873249000000001,0.0,16.077440499999998,0.470597625,27.2812506,0.3785216,20.1653174,12.943257571428571,12.7925952,18.758196625,13.9258795,22.89912211111111,10.571363666666667,15.9610116,21.101597666666667,21.490804999999998,16.691137678333334,0.0,10.293375,12.375354
0.7438882133333333,14.958565666666667,11.788402485714286,12.981444,4.1473895,15.142635333333333,1.738713745,32.8762204,0.630191756,10.4285034,10.966742271428572,11.79807566,34.19444275,17.5861255,47.84300244444445,12.199555416666668,81.6184722,13.889266966666666,53.23489933333334,10.355900433333334,0.44156593,25.128437,28.710417
0.7561768,10.511878655555556,16.566680285714288,15.640092000000001,16.656838,4.755703883333333,11.392150625,24.359205600000003,3.9264265200000006,17.36766,11.818237128571427,3.37133824,3.68020125,8.310391899999999,19.458250888888887,4.901968916666667,17.160799599999997,16.100866822222223,6.286890544999999,28.9149875,0.0,2.0311427,0.2928623
0.31766407333333335,3.8644161333333336,3.7142918142857146,0.0,0.0,1.7668688333333333,0.123950855,10.934955200000001,0.20031404,0.8679004000000001,0.7772762942857143,0.0,0.36923646375,1.7046216,4.585345324444444,1.1564998133333333,6.874863586000001,4.8971391111111116,2.904402495,0.0,0.0,0.0,0.0
0.0,0.022295803333333333,0.8864862914285715,0.0,0.0,0.06246166833333333,0.0,2.6457927999999997,0.260530766,1.33480434,0.4823028485714286,0.1129518,0.1026936525,0.0,1.7435938888888889,0.456202195,2.70929356,0.0,1.2265819833333333,1.3053090333333333,0.0,0.0,0.07898551
3.8397050999999998,0.0,0.0,0.0,10.72035675,0.0,2.8673202875,0.0,0.748588404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12375526666666666,0.8841323641666666,0.44490945,1.4813515,0.0,0.0
24.708623333333332,0.0,0.0,0.0,1.1776924,0.0,16.350120349999997,0.0,27.986492399999996,0.281522074,0.0,0.0,0.0111610675,0.0,0.0,0.0,0.0,0.0,0.0,2.6767216833333336,19.82575,0.0,0.0
37.22694766666667,0.0,0.0,0.0,47.153382,1.8091921950000003,42.07387725,0.07953167,33.392702,0.0,0.7555796571428571,0.0,0.4697871425,0.0,0.012214735555555556,0.1764372,0.10287173999999999,0.13384177777777778,0.650853045,18.742043,10.720272,1.8460208,0.0
21.648137666666667,0.0,0.0,12.83275,21.231634749999998,0.0,15.0488365,0.0,17.9387039,9.874196696,0.0,0.199311204,0.075751275,0.0,0.0,0.0,0.0,0.0,0.0,17.346547266666665,12.911227,0.0,0.0
19.774724333333335,17.552694733333333,51.69034442857143,57.3227005,33.26453,12.995046,29.554662,3.38447928,25.5852958,56.7897842,51.61483242857143,31.5232682,14.7187685625,36.4501035,1.1182688777777778,31.053414,0.1282924,17.796026533333333,10.542897850000001,55.17536366666667,19.86848,8.400967,2.120128
0.0,38.445508555555556,30.623215714285713,14.620687,0.0,42.08961466666667,0.085467205,35.9207986,5.67087022,21.6483888,18.816205,30.256054799999998,15.306968724999999,28.461811,31.038903633333334,32.49543283333333,10.161598139999999,22.688774000000002,26.76720524166667,3.4070725283333334,0.0,44.779854,49.806587
0.0,3.8942360666666667,0.0,0.0,0.0,2.7881110000000002,0.0,1.8499091799999998,0.0,0.0,0.0,2.82317684,10.415394675,5.6150885,3.5184850777777776,0.5982351333333333,0.17336204,1.5365460666666668,0.6290862166666666,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2993791999999997,0.0,0.0,0.0,0.647607452,3.070296275,0.0,0.0,0.0,7.121689459999999,0.0,2.096865616666667,0.0,0.0,0.0,1.105662
0.0,0.7154403111111111,0.0,0.0,0.0,0.0,0.0,1.8957358,0.0,0.0,0.0,0.0,0.65769825,0.412937075,0.0,0.0,0.0,0.11190685555555555,1.8451908999999997,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1645051666666668,0.7339664285714286,0.0,0.0,0.3731962833333333,0.0,0.83809935,0.0,0.0,3.439924,0.0,0.0,0.0,1.8503546111111109,6.0360431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8737304288888892,0.0,0.0,0.0,9.717043433333332,0.20614845,6.236348479999999,0.0,0.0,0.0,9.06029744,33.483427,0.0,9.388939677777778,0.07664685,21.991070880000002,0.13258408666666666,30.672317500000002,0.0,0.0,9.99752,20.431486
38.261302666666666,15.619768388888888,39.62914385714286,61.291301,16.624609999999997,44.735049000000004,13.921455375,11.437007900000001,44.5238522,44.806029,59.79777242857143,62.8033922,63.2210865,15.6559895,20.094993333333335,40.94733333333334,40.7090948,5.202175213333334,53.59109633333333,32.432182833333336,8.425896,55.021606,43.91019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0122168055555556,0.03306518571428572,0.0,0.0,0.6881098216666667,0.0,0.22575959599999998,0.0,0.0,0.016322392857142858,0.555835496,1.76282006875,0.0,0.1526052811111111,0.29295428333333334,0.0,0.0,0.8341134983333333,0.0,0.0,0.56336164,0.0
0.0,0.0,0.0,0.0,0.0,0.23605575,0.0,0.5704389400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2771044933333333,0.0,0.094425124,0.0,0.038791395,0.0,0.0,1.144323,0.0
0.25045996666666664,0.0,0.03554675,0.0,0.0,0.0,0.0,0.0,0.364250204,0.0,0.0,0.90151614,0.0,0.0,0.0,0.05810454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24306595333333333,0.5066004033333333,0.10921617142857143,0.0,0.0,0.015954011666666667,0.0,0.173634974,0.555646748,0.0,0.0,0.018072958,0.0,0.0,0.0,0.975661995,0.0,0.2441188866666667,0.0,0.0,0.0,0.0,0.0
0.0,0.012302363888888888,0.09677765142857142,0.0,0.0,0.25913757666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26600805,0.14049310444444446,0.0,0.0,0.1689685711111111,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071649375,0.0,0.0,0.0,0.0,0.0,1.015611,0.0,0.0,0.0,0.0
0.0,0.39327284377777777,0.25243838571428573,0.0,0.0,1.0492079666666667,0.0,0.0,0.0,0.0,0.013813941428571428,0.95653154,0.18120100625,0.0,0.0,2.143787966666667,0.30334340000000004,0.10035861444444445,0.16757845400000002,0.0,0.0,0.9015832,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290252978,0.0,0.0,0.0,0.0,0.0942999425,0.069235235,0.09624392222222222,0.0,0.183094948,0.015192279999999999,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0679966777777778,0.027528322857142858,0.0,0.0,0.6518286616666666,0.0,0.31469179999999997,0.0,0.0,0.0,0.0,0.44243660375,0.080302975,0.6787634888888889,0.23295086666666667,0.0,0.37685147777777783,1.1874513999999998,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02377959777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037552496000000005,0.0,0.0,0.10416108333333333,0.392880995,0.15783823,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10011720888888889,0.0,0.0,0.0,0.19414422166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868523388888889,0.021425488333333336,0.0,0.2121149588888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2477079666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3847991125,0.0,0.37475099666666667,0.0,0.29407154,0.0,0.06977537833333333,0.0,0.0,1.4193212,0.0
0.0,0.009916170555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078491775,0.0,0.04767595555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
